visit_id,customer_id,visit_duration,payment_method,order_date
2383,125,21,credit_card,2023-04-06
2384,142,52,credit_card,2023-04-06
2385,558,29,credit_card,2023-04-06
2386,398,17,credit_card,2023-04-06
2387,291,42,credit_card,2023-04-06
2388,309,33,credit_card,2023-04-06
2389,988,24,cash,2023-04-06
2390,783,48,cash,2023-04-06
2391,570,17,cash,2023-04-06
2392,689,10,cash,2023-04-06
2393,540,45,credit_card,2023-04-06
2394,754,31,cash,2023-04-06
2395,510,53,credit_card,2023-04-06
2396,793,38,cash,2023-04-06
2397,191,44,credit_card,2023-04-06
2398,645,4,cash,2023-04-06
2399,68,26,credit_card,2023-04-06
2400,344,21,cash,2023-04-06
2401,64,31,credit_card,2023-04-06
2402,100,9,credit_card,2023-04-06
2403,679,38,credit_card,2023-04-06
2404,868,22,credit_card,2023-04-06
2405,383,35,cash,2023-04-06
2406,53,18,credit_card,2023-04-06
2407,294,60,credit_card,2023-04-06
2408,551,37,cash,2023-04-07
2409,595,29,credit_card,2023-04-07
2410,311,41,cash,2023-04-07
2411,362,20,credit_card,2023-04-07
2412,434,17,credit_card,2023-04-07
2413,682,46,credit_card,2023-04-07
2414,236,9,cash,2023-04-07
2415,856,18,credit_card,2023-04-07
2416,182,52,cash,2023-04-07
2417,751,40,credit_card,2023-04-07
2418,282,59,credit_card,2023-04-07
2419,880,20,credit_card,2023-04-07
2420,297,49,cash,2023-04-07
2421,231,13,cash,2023-04-07
2422,436,54,credit_card,2023-04-07
2423,824,43,cash,2023-04-07
2424,330,16,cash,2023-04-07
2425,381,43,credit_card,2023-04-07
2426,183,6,cash,2023-04-07
2427,719,39,credit_card,2023-04-07
2428,419,22,credit_card,2023-04-07
2429,207,26,credit_card,2023-04-07
2430,146,42,cash,2023-04-07
2431,581,56,cash,2023-04-07
2432,844,49,cash,2023-04-07
2433,284,41,credit_card,2023-04-07
2434,483,5,cash,2023-04-07
2435,618,16,credit_card,2023-04-07
2436,233,30,credit_card,2023-04-07
2437,91,4,cash,2023-04-07
2438,867,47,credit_card,2023-04-07
2439,407,22,credit_card,2023-04-07
2440,996,24,credit_card,2023-04-07
2441,575,9,credit_card,2023-04-08
2442,85,8,cash,2023-04-08
2443,497,48,credit_card,2023-04-08
2444,701,18,cash,2023-04-08
2445,430,33,cash,2023-04-08
2446,537,32,credit_card,2023-04-08
2447,933,46,cash,2023-04-08
2448,395,17,cash,2023-04-08
2449,301,3,credit_card,2023-04-08
2450,947,1,credit_card,2023-04-08
2451,792,59,credit_card,2023-04-08
2452,624,42,cash,2023-04-08
2453,900,16,cash,2023-04-08
2454,79,9,credit_card,2023-04-08
2455,859,45,cash,2023-04-08
2456,501,34,cash,2023-04-08
2457,699,1,cash,2023-04-08
2458,587,37,cash,2023-04-08
2459,889,45,credit_card,2023-04-08
2460,68,41,cash,2023-04-08
2461,34,23,cash,2023-04-08
2462,116,37,cash,2023-04-08
2463,19,9,cash,2023-04-08
2464,192,55,cash,2023-04-08
2465,464,48,cash,2023-04-08
2466,700,9,credit_card,2023-04-08
2467,16,57,credit_card,2023-04-08
2468,220,48,cash,2023-04-08
2469,311,51,credit_card,2023-04-08
2470,301,14,cash,2023-04-08
2471,586,15,cash,2023-04-08
2472,805,15,credit_card,2023-04-08
2473,112,55,credit_card,2023-04-08
2474,39,45,credit_card,2023-04-08
2475,420,6,credit_card,2023-04-08
2476,699,44,credit_card,2023-04-09
2477,41,37,cash,2023-04-09
2478,748,50,cash,2023-04-09
2479,129,6,cash,2023-04-09
2480,655,52,cash,2023-04-09
2481,781,60,cash,2023-04-09
2482,613,27,cash,2023-04-10
2483,74,52,credit_card,2023-04-10
2484,876,47,cash,2023-04-10
2485,995,15,credit_card,2023-04-10
2486,406,21,cash,2023-04-10
2487,819,17,cash,2023-04-10
2488,320,25,credit_card,2023-04-10
2489,16,58,cash,2023-04-10
2490,28,3,credit_card,2023-04-10
2491,89,24,credit_card,2023-04-10
2492,672,46,credit_card,2023-04-10
2493,614,13,credit_card,2023-04-10
2494,904,3,credit_card,2023-04-10
2495,510,13,cash,2023-04-10
2496,778,19,credit_card,2023-04-10
2497,975,2,cash,2023-04-10
2498,700,15,cash,2023-04-11
2499,885,59,cash,2023-04-11
2500,740,52,cash,2023-04-11
2501,230,26,cash,2023-04-11
2502,365,43,credit_card,2023-04-11
2503,440,23,cash,2023-04-11
2504,960,41,cash,2023-04-11
2505,287,13,credit_card,2023-04-11
2506,749,42,cash,2023-04-11
2507,777,6,credit_card,2023-04-11
2508,786,20,credit_card,2023-04-11
2509,343,58,cash,2023-04-11
2510,778,38,cash,2023-04-11
2511,884,16,credit_card,2023-04-11
2512,477,21,credit_card,2023-04-11
2513,140,11,credit_card,2023-04-11
2514,495,18,credit_card,2023-04-11
2515,926,36,credit_card,2023-04-11
2516,653,9,credit_card,2023-04-11
2517,448,29,credit_card,2023-04-11
2518,245,50,cash,2023-04-11
2519,701,41,credit_card,2023-04-11
2520,212,23,credit_card,2023-04-11
2521,613,60,credit_card,2023-04-11
2522,162,30,cash,2023-04-11
2523,752,25,credit_card,2023-04-11
2524,203,10,credit_card,2023-04-11
2525,133,18,credit_card,2023-04-11
2526,771,2,cash,2023-04-11
2527,508,5,credit_card,2023-04-11
2528,869,33,cash,2023-04-11
2529,852,50,credit_card,2023-04-11
2530,412,57,credit_card,2023-04-12
2531,269,30,credit_card,2023-04-12
2532,880,16,credit_card,2023-04-12
2533,990,56,credit_card,2023-04-12
2534,927,39,credit_card,2023-04-12
2535,663,2,credit_card,2023-04-12
2536,699,6,cash,2023-04-12
2537,941,47,cash,2023-04-12
2538,316,52,credit_card,2023-04-12
2539,411,52,cash,2023-04-12
2540,789,4,cash,2023-04-12
2541,159,42,cash,2023-04-12
2542,82,5,cash,2023-04-12
2543,620,36,cash,2023-04-12
2544,348,48,credit_card,2023-04-12
2545,275,8,credit_card,2023-04-12
2546,718,56,cash,2023-04-12
2547,224,13,cash,2023-04-12
2548,278,40,cash,2023-04-12
2549,408,30,cash,2023-04-12
2550,572,5,cash,2023-04-12
2551,490,47,cash,2023-04-12
2552,107,14,cash,2023-04-12
2553,186,56,cash,2023-04-12
2554,823,38,credit_card,2023-04-12
2555,570,25,credit_card,2023-04-12
2556,207,39,credit_card,2023-04-12
2557,51,17,cash,2023-04-12
2558,956,6,credit_card,2023-04-13
2559,875,28,credit_card,2023-04-13
2560,625,4,credit_card,2023-04-13
2561,393,16,cash,2023-04-13
2562,102,45,credit_card,2023-04-14
2563,182,36,credit_card,2023-04-14
2564,318,54,credit_card,2023-04-14
2565,93,15,cash,2023-04-14
2566,165,11,credit_card,2023-04-14
2567,480,23,credit_card,2023-04-14
2568,742,55,cash,2023-04-14
2569,522,26,credit_card,2023-04-14
2570,262,17,credit_card,2023-04-14
2571,98,38,credit_card,2023-04-14
2572,260,54,cash,2023-04-14
2573,515,8,credit_card,2023-04-14
2574,708,18,credit_card,2023-04-14
2575,327,60,cash,2023-04-14
2576,508,53,cash,2023-04-14
2577,496,24,cash,2023-04-14
2578,868,35,credit_card,2023-04-14
2579,672,33,credit_card,2023-04-14
2580,461,21,cash,2023-04-14
2581,83,60,credit_card,2023-04-14
2582,614,49,credit_card,2023-04-14
2583,318,12,cash,2023-04-14
2584,445,22,cash,2023-04-14
2585,250,4,credit_card,2023-04-14
2586,430,32,credit_card,2023-04-14
2587,970,19,credit_card,2023-04-15
2588,555,9,credit_card,2023-04-15
2589,155,6,cash,2023-04-15
2590,107,57,cash,2023-04-16
2591,329,52,cash,2023-04-16
2592,272,50,cash,2023-04-16
2593,180,52,cash,2023-04-16
2594,463,34,cash,2023-04-16
2595,627,45,credit_card,2023-04-16
2596,772,43,credit_card,2023-04-16
2597,33,5,cash,2023-04-16
2598,603,46,credit_card,2023-04-16
2599,540,7,credit_card,2023-04-16
2600,107,48,credit_card,2023-04-16
2601,688,34,cash,2023-04-16
2602,831,22,credit_card,2023-04-16
2603,130,28,cash,2023-04-16
2604,488,1,credit_card,2023-04-16
2605,200,32,cash,2023-04-16
2606,791,47,credit_card,2023-04-16
2607,228,19,credit_card,2023-04-16
2608,669,4,credit_card,2023-04-16
2609,310,33,credit_card,2023-04-17
2610,577,2,cash,2023-04-17
2611,381,50,cash,2023-04-17
2612,102,4,credit_card,2023-04-17
2613,213,15,credit_card,2023-04-17
2614,175,13,credit_card,2023-04-17
2615,67,37,credit_card,2023-04-17
2616,219,53,cash,2023-04-17
2617,555,33,cash,2023-04-17
2618,688,32,cash,2023-04-17
2619,895,40,credit_card,2023-04-17
2620,768,19,cash,2023-04-17
2621,731,33,cash,2023-04-17
2622,223,31,cash,2023-04-17
2623,102,47,credit_card,2023-04-17
2624,244,43,cash,2023-04-17
2625,533,5,cash,2023-04-17
2626,840,32,credit_card,2023-04-17
2627,5,28,cash,2023-04-17
2628,514,56,cash,2023-04-17
2629,311,20,cash,2023-04-18
2630,315,40,credit_card,2023-04-18
2631,394,53,cash,2023-04-18
2632,948,47,cash,2023-04-18
2633,245,2,cash,2023-04-18
2634,966,43,credit_card,2023-04-18
2635,605,18,credit_card,2023-04-18
2636,89,26,cash,2023-04-19
2637,940,26,cash,2023-04-19
2638,650,36,cash,2023-04-19
2639,451,54,credit_card,2023-04-19
2640,765,45,credit_card,2023-04-19
2641,181,7,cash,2023-04-19
2642,851,46,credit_card,2023-04-19
2643,259,8,credit_card,2023-04-19
2644,383,60,cash,2023-04-19
2645,160,5,credit_card,2023-04-19
2646,567,36,credit_card,2023-04-19
2647,593,57,cash,2023-04-20
2648,882,57,cash,2023-04-20
2649,73,55,credit_card,2023-04-20
2650,244,41,cash,2023-04-20
2651,826,22,credit_card,2023-04-20
2652,781,18,credit_card,2023-04-20
2653,69,23,cash,2023-04-20
2654,866,46,credit_card,2023-04-20
2655,468,55,credit_card,2023-04-20
2656,666,24,cash,2023-04-20
2657,511,6,cash,2023-04-20
2658,329,40,cash,2023-04-20
2659,99,22,credit_card,2023-04-20
2660,666,45,credit_card,2023-04-20
2661,403,23,cash,2023-04-20
2662,874,27,cash,2023-04-20
2663,504,13,credit_card,2023-04-20
2664,397,45,credit_card,2023-04-20
2665,1000,1,cash,2023-04-20
2666,859,35,credit_card,2023-04-20
2667,857,9,credit_card,2023-04-20
2668,6,54,cash,2023-04-20
2669,422,21,cash,2023-04-20
2670,296,33,cash,2023-04-20
2671,290,15,cash,2023-04-20
2672,627,28,credit_card,2023-04-20
2673,739,13,cash,2023-04-20
2674,71,11,credit_card,2023-04-20
2675,627,39,credit_card,2023-04-20
2676,379,25,credit_card,2023-04-20
2677,717,45,credit_card,2023-04-20
2678,833,51,cash,2023-04-20
2679,825,37,credit_card,2023-04-20
2680,286,46,cash,2023-04-20
2681,735,18,cash,2023-04-20
2682,748,43,credit_card,2023-04-20
2683,313,2,cash,2023-04-21
2684,311,26,credit_card,2023-04-21
2685,363,13,cash,2023-04-21
2686,231,52,credit_card,2023-04-21
2687,408,46,cash,2023-04-21
2688,643,25,credit_card,2023-04-21
2689,958,56,credit_card,2023-04-21
2690,316,4,credit_card,2023-04-21
2691,965,50,credit_card,2023-04-21
2692,885,30,credit_card,2023-04-21
2693,848,13,cash,2023-04-21
2694,223,36,cash,2023-04-21
2695,662,35,cash,2023-04-21
2696,317,51,credit_card,2023-04-21
2697,754,21,cash,2023-04-21
2698,955,21,credit_card,2023-04-21
2699,740,24,cash,2023-04-21
2700,707,22,credit_card,2023-04-21
2701,531,27,credit_card,2023-04-21
2702,558,46,cash,2023-04-21
2703,202,56,cash,2023-04-21
2704,429,26,credit_card,2023-04-21
2705,185,57,credit_card,2023-04-21
2706,447,55,cash,2023-04-21
2707,141,37,credit_card,2023-04-21
2708,957,41,credit_card,2023-04-21
2709,73,18,credit_card,2023-04-21
2710,918,48,cash,2023-04-21
2711,820,15,credit_card,2023-04-21
2712,652,4,credit_card,2023-04-21
2713,484,55,credit_card,2023-04-21
2714,692,51,credit_card,2023-04-21
2715,921,37,credit_card,2023-04-21
2716,849,7,cash,2023-04-21
2717,621,24,cash,2023-04-21
2718,410,8,credit_card,2023-04-21
2719,599,57,credit_card,2023-04-21
2720,872,3,cash,2023-04-21
2721,168,43,credit_card,2023-04-22
2722,26,43,credit_card,2023-04-22
2723,739,44,cash,2023-04-23
2724,100,10,credit_card,2023-04-23
2725,738,18,credit_card,2023-04-23
2726,221,5,cash,2023-04-23
2727,147,26,credit_card,2023-04-23
2728,177,44,credit_card,2023-04-23
2729,488,17,cash,2023-04-23
2730,793,20,cash,2023-04-23
2731,972,22,cash,2023-04-23
2732,780,54,cash,2023-04-23
2733,190,41,cash,2023-04-23
2734,562,22,cash,2023-04-23
2735,634,43,cash,2023-04-23
2736,79,47,cash,2023-04-23
2737,772,3,cash,2023-04-23
2738,832,31,cash,2023-04-23
2739,655,35,credit_card,2023-04-23
2740,61,53,credit_card,2023-04-23
2741,90,33,credit_card,2023-04-23
2742,891,55,credit_card,2023-04-23
2743,10,12,cash,2023-04-23
2744,25,30,credit_card,2023-04-23
2745,223,48,credit_card,2023-04-23
2746,297,32,credit_card,2023-04-23
2747,627,1,cash,2023-04-23
2748,219,15,cash,2023-04-23
2749,249,46,credit_card,2023-04-23
2750,695,12,cash,2023-04-23
2751,976,3,credit_card,2023-04-23
2752,41,3,credit_card,2023-04-23
2753,333,56,cash,2023-04-23
2754,727,38,credit_card,2023-04-23
2755,288,12,credit_card,2023-04-23
2756,101,16,credit_card,2023-04-23
2757,800,18,credit_card,2023-04-23
2758,870,58,cash,2023-04-23
2759,797,35,credit_card,2023-04-23
2760,949,48,cash,2023-04-23
2761,613,7,credit_card,2023-04-23
2762,950,9,cash,2023-04-24
2763,618,19,credit_card,2023-04-24
2764,192,21,cash,2023-04-24
2765,784,4,credit_card,2023-04-24
2766,949,52,cash,2023-04-24
2767,964,43,credit_card,2023-04-24
2768,563,52,credit_card,2023-04-24
2769,250,32,cash,2023-04-24
2770,423,7,credit_card,2023-04-24
2771,661,59,credit_card,2023-04-24
2772,596,52,credit_card,2023-04-24
2773,653,8,credit_card,2023-04-24
2774,103,20,cash,2023-04-24
2775,147,3,cash,2023-04-24
2776,876,23,cash,2023-04-24
2777,416,31,credit_card,2023-04-24
2778,364,44,cash,2023-04-24
2779,754,54,cash,2023-04-24
2780,240,58,credit_card,2023-04-24
2781,448,11,cash,2023-04-24
2782,299,44,cash,2023-04-25
2783,649,23,cash,2023-04-25
2784,583,60,credit_card,2023-04-25
2785,842,4,cash,2023-04-25
2786,291,56,cash,2023-04-25
2787,709,25,credit_card,2023-04-25
2788,718,58,cash,2023-04-25
2789,529,28,credit_card,2023-04-25
2790,714,25,cash,2023-04-25
2791,696,56,cash,2023-04-25
2792,112,43,credit_card,2023-04-25
2793,357,15,credit_card,2023-04-25
2794,401,36,credit_card,2023-04-25
2795,571,8,cash,2023-04-25
2796,803,7,cash,2023-04-25
2797,609,12,cash,2023-04-25
2798,40,48,credit_card,2023-04-25
2799,831,17,credit_card,2023-04-25
2800,440,57,cash,2023-04-25
2801,333,31,credit_card,2023-04-25
2802,836,17,cash,2023-04-25
2803,9,16,cash,2023-04-25
2804,175,43,credit_card,2023-04-25
2805,541,19,credit_card,2023-04-25
2806,318,45,credit_card,2023-04-25
2807,597,37,credit_card,2023-04-25
2808,208,3,cash,2023-04-25
2809,758,25,credit_card,2023-04-25
2810,94,56,credit_card,2023-04-25
2811,10,57,credit_card,2023-04-25
2812,902,3,cash,2023-04-25
2813,896,30,credit_card,2023-04-25
2814,523,31,cash,2023-04-25
2815,856,48,credit_card,2023-04-26
2816,972,57,credit_card,2023-04-26
2817,892,35,credit_card,2023-04-26
2818,211,34,credit_card,2023-04-26
2819,439,57,credit_card,2023-04-26
2820,548,50,cash,2023-04-26
2821,155,50,cash,2023-04-26
2822,74,50,credit_card,2023-04-26
2823,656,46,cash,2023-04-26
2824,972,7,cash,2023-04-26
2825,759,27,cash,2023-04-26
2826,835,41,credit_card,2023-04-26
2827,136,33,credit_card,2023-04-26
2828,721,26,cash,2023-04-26
2829,708,17,credit_card,2023-04-26
2830,309,54,cash,2023-04-26
2831,711,46,cash,2023-04-26
2832,590,33,credit_card,2023-04-26
2833,373,10,cash,2023-04-26
2834,140,12,cash,2023-04-26
2835,337,29,credit_card,2023-04-26
2836,212,48,credit_card,2023-04-26
2837,662,52,credit_card,2023-04-26
2838,302,10,credit_card,2023-04-26
2839,620,9,credit_card,2023-04-27
2840,254,52,credit_card,2023-04-27
2841,699,47,cash,2023-04-27
2842,108,47,cash,2023-04-27
2843,192,8,cash,2023-04-27
2844,679,18,credit_card,2023-04-27
2845,279,16,credit_card,2023-04-27
2846,372,14,cash,2023-04-27
2847,43,12,cash,2023-04-27
2848,543,60,credit_card,2023-04-27
2849,923,44,credit_card,2023-04-27
2850,116,19,credit_card,2023-04-27
2851,261,21,cash,2023-04-28
2852,913,56,cash,2023-04-28
2853,289,17,credit_card,2023-04-28
2854,975,34,credit_card,2023-04-28
2855,72,58,cash,2023-04-28
2856,588,5,cash,2023-04-28
2857,470,43,credit_card,2023-04-28
2858,768,23,cash,2023-04-28
2859,853,5,credit_card,2023-04-28
2860,950,47,credit_card,2023-04-28
2861,406,8,credit_card,2023-04-28
2862,123,6,credit_card,2023-04-28
2863,841,47,cash,2023-04-28
2864,444,22,cash,2023-04-28
2865,208,26,cash,2023-04-28
2866,288,7,credit_card,2023-04-28
2867,462,34,cash,2023-04-28
2868,484,47,cash,2023-04-28
2869,995,18,cash,2023-04-28
2870,975,34,cash,2023-04-28
2871,335,25,credit_card,2023-04-28
2872,52,9,credit_card,2023-04-28
2873,729,16,cash,2023-04-28
2874,563,50,credit_card,2023-04-28
2875,519,12,cash,2023-04-28
2876,690,52,credit_card,2023-04-28
2877,293,55,cash,2023-04-28
2878,747,46,cash,2023-04-29
2879,56,45,credit_card,2023-04-29
2880,188,17,credit_card,2023-04-29
2881,218,39,credit_card,2023-04-29
2882,928,24,credit_card,2023-04-29
2883,130,20,credit_card,2023-04-29
2884,867,47,credit_card,2023-04-29
2885,623,30,cash,2023-04-29
2886,293,2,cash,2023-04-29
2887,247,36,cash,2023-04-29
2888,1,28,credit_card,2023-04-29
2889,453,54,credit_card,2023-04-29
2890,236,2,cash,2023-04-29
2891,623,48,cash,2023-04-29
2892,71,6,credit_card,2023-04-29
2893,110,60,credit_card,2023-04-29
2894,667,21,credit_card,2023-04-29
2895,303,29,cash,2023-04-29
2896,896,21,cash,2023-04-29
2897,639,5,cash,2023-04-29
2898,812,5,credit_card,2023-04-29
2899,48,55,cash,2023-04-29
2900,86,43,cash,2023-04-29
2901,228,56,credit_card,2023-04-29
2902,420,30,cash,2023-04-29
2903,711,50,cash,2023-04-29
2904,449,44,cash,2023-04-29
2905,905,41,credit_card,2023-04-30
2906,116,22,credit_card,2023-04-30
2907,978,30,cash,2023-04-30
2908,438,8,cash,2023-04-30
2909,306,37,cash,2023-04-30
2910,554,57,cash,2023-04-30
2911,856,26,credit_card,2023-04-30
2912,884,20,credit_card,2023-04-30
2913,783,33,credit_card,2023-04-30
2914,803,25,credit_card,2023-04-30
2915,317,40,cash,2023-04-30
2916,590,36,credit_card,2023-04-30
2917,81,40,credit_card,2023-04-30
2918,494,17,credit_card,2023-04-30
2919,851,30,cash,2023-04-30
2920,1,38,cash,2023-04-30
2921,231,50,credit_card,2023-04-30
2922,913,31,credit_card,2023-04-30
2923,308,54,cash,2023-04-30
2924,242,47,cash,2023-05-01
2925,754,48,cash,2023-05-01
2926,973,18,cash,2023-05-01
2927,803,12,cash,2023-05-01
2928,429,10,credit_card,2023-05-01
2929,68,44,credit_card,2023-05-01
2930,502,5,cash,2023-05-01
2931,433,35,cash,2023-05-02
2932,993,47,credit_card,2023-05-02
2933,316,12,cash,2023-05-02
2934,457,37,cash,2023-05-02
2935,135,2,credit_card,2023-05-02
2936,266,12,credit_card,2023-05-02
2937,259,43,cash,2023-05-02
2938,589,26,cash,2023-05-02
2939,44,59,cash,2023-05-02
2940,684,37,credit_card,2023-05-02
2941,76,21,cash,2023-05-02
2942,400,12,cash,2023-05-02
2943,724,18,cash,2023-05-02
2944,320,7,cash,2023-05-02
2945,864,40,credit_card,2023-05-02
2946,901,24,cash,2023-05-02
2947,164,33,cash,2023-05-02
2948,475,17,cash,2023-05-02
2949,65,16,credit_card,2023-05-02
2950,208,2,cash,2023-05-02
2951,125,34,credit_card,2023-05-02
2952,96,7,credit_card,2023-05-02
2953,137,33,credit_card,2023-05-02
2954,978,40,credit_card,2023-05-02
2955,132,59,credit_card,2023-05-02
2956,170,27,credit_card,2023-05-02
2957,878,9,cash,2023-05-02
2958,528,27,cash,2023-05-02
2959,996,11,cash,2023-05-02
2960,599,21,cash,2023-05-02
2961,861,33,credit_card,2023-05-02
2962,223,30,cash,2023-05-02
2963,778,12,cash,2023-05-02
2964,345,16,credit_card,2023-05-02
2965,330,23,credit_card,2023-05-02
2966,811,28,cash,2023-05-02
2967,752,11,credit_card,2023-05-03
2968,150,46,credit_card,2023-05-03
2969,511,40,cash,2023-05-03
2970,942,24,cash,2023-05-03
2971,336,52,cash,2023-05-03
2972,20,36,cash,2023-05-03
2973,611,32,credit_card,2023-05-03
2974,159,45,credit_card,2023-05-03
2975,780,35,cash,2023-05-03
2976,335,20,credit_card,2023-05-03
2977,94,15,cash,2023-05-03
2978,663,57,credit_card,2023-05-03
2979,574,13,credit_card,2023-05-03
2980,422,6,cash,2023-05-03
2981,638,9,cash,2023-05-03
2982,424,24,cash,2023-05-03
2983,646,49,credit_card,2023-05-03
2984,94,50,credit_card,2023-05-03
2985,500,59,credit_card,2023-05-03
2986,247,1,cash,2023-05-03
2987,680,34,cash,2023-05-03
2988,687,34,credit_card,2023-05-03
2989,874,36,cash,2023-05-03
2990,363,12,cash,2023-05-03
2991,699,52,credit_card,2023-05-03
2992,222,3,cash,2023-05-03
2993,359,43,credit_card,2023-05-03
2994,936,3,cash,2023-05-03
2995,739,29,credit_card,2023-05-03
2996,924,5,cash,2023-05-03
2997,470,8,cash,2023-05-04
2998,344,4,cash,2023-05-04
2999,471,36,cash,2023-05-04
3000,183,45,cash,2023-05-04
3001,940,21,cash,2023-05-04
3002,432,57,cash,2023-05-04
3003,987,35,credit_card,2023-05-04
3004,406,27,cash,2023-05-04
3005,467,39,credit_card,2023-05-04
3006,787,12,credit_card,2023-05-04
3007,199,30,credit_card,2023-05-04
3008,386,33,cash,2023-05-04
3009,423,12,cash,2023-05-04
3010,575,50,cash,2023-05-04
3011,467,40,credit_card,2023-05-04
3012,751,53,cash,2023-05-04
3013,782,45,credit_card,2023-05-04
3014,988,39,credit_card,2023-05-04
3015,702,14,cash,2023-05-04
3016,376,41,credit_card,2023-05-04
3017,811,33,credit_card,2023-05-04
3018,295,28,cash,2023-05-04
3019,445,32,credit_card,2023-05-04
3020,248,3,credit_card,2023-05-04
3021,704,9,cash,2023-05-04
3022,14,55,credit_card,2023-05-04
3023,927,17,cash,2023-05-04
3024,861,58,cash,2023-05-04
3025,528,43,credit_card,2023-05-04
3026,477,33,cash,2023-05-04
3027,345,47,cash,2023-05-04
3028,87,59,credit_card,2023-05-04
3029,88,40,cash,2023-05-04
3030,279,5,credit_card,2023-05-04
3031,154,22,credit_card,2023-05-04
3032,475,37,cash,2023-05-04
3033,346,31,cash,2023-05-04
3034,582,8,cash,2023-05-04
3035,991,16,credit_card,2023-05-04
3036,513,11,credit_card,2023-05-04
3037,642,59,cash,2023-05-04
3038,734,3,cash,2023-05-04
3039,556,26,credit_card,2023-05-05
3040,8,11,cash,2023-05-05
3041,701,4,credit_card,2023-05-05
3042,852,15,cash,2023-05-05
3043,125,25,cash,2023-05-05
3044,656,42,credit_card,2023-05-05
3045,353,37,cash,2023-05-05
3046,576,2,credit_card,2023-05-05
3047,287,13,credit_card,2023-05-05
3048,160,47,cash,2023-05-05
3049,519,7,credit_card,2023-05-05
3050,481,41,credit_card,2023-05-05
3051,46,10,cash,2023-05-05
3052,893,51,cash,2023-05-05
3053,454,46,credit_card,2023-05-05
3054,866,15,credit_card,2023-05-05
3055,904,31,credit_card,2023-05-05
3056,705,5,credit_card,2023-05-05
3057,418,22,credit_card,2023-05-05
3058,29,40,credit_card,2023-05-05
3059,265,33,credit_card,2023-05-05
3060,816,34,cash,2023-05-05
3061,508,47,cash,2023-05-05
3062,604,30,cash,2023-05-05
3063,332,42,cash,2023-05-05
3064,342,60,credit_card,2023-05-05
3065,791,40,credit_card,2023-05-05
3066,15,14,cash,2023-05-05
3067,329,29,cash,2023-05-05
3068,912,57,cash,2023-05-05
3069,147,4,cash,2023-05-05
3070,128,27,cash,2023-05-05
3071,47,30,cash,2023-05-06
3072,262,2,credit_card,2023-05-06
3073,737,57,credit_card,2023-05-06
3074,136,29,credit_card,2023-05-06
3075,81,41,credit_card,2023-05-06
3076,165,12,credit_card,2023-05-06
3077,70,52,credit_card,2023-05-06
3078,976,43,cash,2023-05-06
3079,848,30,credit_card,2023-05-06
3080,492,46,credit_card,2023-05-06
3081,42,54,credit_card,2023-05-06
3082,104,7,credit_card,2023-05-06
3083,381,2,credit_card,2023-05-06
3084,45,40,credit_card,2023-05-06
3085,616,38,cash,2023-05-06
3086,7,55,credit_card,2023-05-06
3087,873,15,credit_card,2023-05-06
3088,371,26,cash,2023-05-06
3089,291,33,cash,2023-05-06
3090,370,7,credit_card,2023-05-06
3091,625,32,cash,2023-05-06
3092,596,25,credit_card,2023-05-06
3093,395,43,credit_card,2023-05-07
3094,724,51,credit_card,2023-05-07
3095,291,49,cash,2023-05-07
3096,335,32,credit_card,2023-05-07
3097,317,14,credit_card,2023-05-07
3098,912,8,cash,2023-05-07
3099,719,4,credit_card,2023-05-07
3100,668,50,cash,2023-05-07
3101,282,38,credit_card,2023-05-07
3102,696,33,credit_card,2023-05-07
3103,511,52,cash,2023-05-07
3104,145,35,credit_card,2023-05-07
3105,983,35,cash,2023-05-07
3106,339,37,credit_card,2023-05-07
3107,601,4,cash,2023-05-07
3108,181,33,credit_card,2023-05-07
3109,901,20,credit_card,2023-05-07
3110,232,48,credit_card,2023-05-07
3111,297,55,cash,2023-05-07
3112,163,43,cash,2023-05-07
3113,747,60,cash,2023-05-07
3114,879,53,credit_card,2023-05-07
3115,129,33,cash,2023-05-07
3116,250,46,credit_card,2023-05-07
3117,972,58,cash,2023-05-07
3118,613,23,cash,2023-05-07
3119,857,38,cash,2023-05-07
3120,622,20,cash,2023-05-07
3121,956,11,credit_card,2023-05-07
3122,360,11,credit_card,2023-05-07
3123,206,43,cash,2023-05-07
3124,507,40,credit_card,2023-05-07
3125,894,56,cash,2023-05-07
3126,777,55,credit_card,2023-05-07
3127,158,13,credit_card,2023-05-07
3128,877,35,credit_card,2023-05-07
3129,403,51,credit_card,2023-05-07
3130,325,47,cash,2023-05-07
3131,390,13,credit_card,2023-05-08
3132,759,39,cash,2023-05-08
3133,509,26,cash,2023-05-08
3134,248,7,cash,2023-05-08
3135,559,53,cash,2023-05-08
3136,874,22,cash,2023-05-08
3137,331,33,cash,2023-05-08
3138,177,30,cash,2023-05-08
3139,671,6,credit_card,2023-05-08
3140,711,46,cash,2023-05-08
3141,140,11,credit_card,2023-05-08
3142,891,27,cash,2023-05-08
3143,157,14,cash,2023-05-08
3144,280,9,credit_card,2023-05-08
3145,20,39,credit_card,2023-05-08
3146,515,23,cash,2023-05-08
3147,213,31,cash,2023-05-08
3148,854,39,cash,2023-05-08
3149,202,14,cash,2023-05-08
3150,850,59,credit_card,2023-05-08
3151,632,44,cash,2023-05-08
3152,721,32,cash,2023-05-08
3153,658,52,credit_card,2023-05-08
3154,391,2,cash,2023-05-08
3155,432,37,credit_card,2023-05-08
3156,367,45,credit_card,2023-05-08
3157,739,6,credit_card,2023-05-08
