id,customer_id,order_status,order_date
2861,906,open,2023-04-27
2862,72,delivered,2023-04-27
2863,174,paid,2023-04-27
2864,683,paid,2023-04-27
2865,142,delivered,2023-04-27
2866,163,open,2023-04-27
2867,342,delivered,2023-04-27
2868,336,paid,2023-04-27
2869,659,open,2023-04-27
2870,47,delivered,2023-04-27
2871,475,delivered,2023-04-27
2872,176,delivered,2023-04-27
2873,34,delivered,2023-04-27
2874,307,open,2023-04-27
2875,911,open,2023-04-27
2876,337,open,2023-04-27
2877,567,paid,2023-04-27
2878,83,delivered,2023-04-28
2879,679,open,2023-04-28
2880,328,delivered,2023-04-28
2881,92,open,2023-04-28
2882,574,delivered,2023-04-28
2883,118,open,2023-04-28
2884,45,open,2023-04-28
2885,462,delivered,2023-04-28
2886,13,open,2023-04-28
2887,117,delivered,2023-04-28
2888,387,paid,2023-04-28
2889,827,open,2023-04-28
2890,736,paid,2023-04-28
2891,792,delivered,2023-04-28
2892,359,open,2023-04-28
2893,841,open,2023-04-28
2894,697,open,2023-04-28
2895,400,open,2023-04-28
2896,459,paid,2023-04-28
2897,499,open,2023-04-28
2898,960,open,2023-04-28
2899,208,open,2023-04-28
2900,460,delivered,2023-04-28
2901,70,delivered,2023-04-28
2902,409,delivered,2023-04-28
2903,575,open,2023-04-28
2904,398,delivered,2023-04-29
2905,738,open,2023-04-29
2906,532,open,2023-04-29
2907,98,paid,2023-04-29
2908,952,delivered,2023-04-30
2909,696,paid,2023-04-30
2910,478,delivered,2023-04-30
2911,934,paid,2023-04-30
2912,810,paid,2023-04-30
2913,615,paid,2023-04-30
2914,915,open,2023-04-30
2915,849,delivered,2023-04-30
2916,454,paid,2023-04-30
2917,260,paid,2023-04-30
2918,846,open,2023-04-30
2919,673,paid,2023-04-30
2920,101,delivered,2023-04-30
2921,921,paid,2023-04-30
2922,394,open,2023-04-30
2923,431,delivered,2023-04-30
2924,141,delivered,2023-04-30
2925,250,delivered,2023-04-30
2926,484,delivered,2023-04-30
2927,371,paid,2023-04-30
2928,106,open,2023-04-30
2929,245,paid,2023-04-30
2930,187,open,2023-04-30
2931,570,open,2023-04-30
2932,411,open,2023-04-30
2933,401,delivered,2023-04-30
2934,133,open,2023-04-30
2935,956,paid,2023-04-30
2936,597,delivered,2023-04-30
2937,38,paid,2023-04-30
2938,466,paid,2023-04-30
2939,211,paid,2023-04-30
2940,966,open,2023-04-30
2941,748,paid,2023-04-30
2942,677,delivered,2023-04-30
2943,178,paid,2023-04-30
2944,758,delivered,2023-04-30
2945,32,open,2023-04-30
2946,565,delivered,2023-04-30
2947,37,delivered,2023-04-30
2948,345,open,2023-04-30
2949,601,paid,2023-04-30
2950,250,open,2023-04-30
2951,207,delivered,2023-04-30
2952,482,open,2023-05-01
2953,80,paid,2023-05-01
2954,115,delivered,2023-05-01
2955,289,open,2023-05-01
2956,98,delivered,2023-05-01
2957,35,paid,2023-05-01
2958,773,paid,2023-05-01
2959,425,delivered,2023-05-01
2960,213,delivered,2023-05-01
2961,965,delivered,2023-05-01
2962,805,delivered,2023-05-01
2963,458,open,2023-05-01
2964,505,open,2023-05-01
2965,740,delivered,2023-05-01
2966,161,open,2023-05-01
2967,886,open,2023-05-02
2968,274,open,2023-05-02
2969,27,paid,2023-05-02
2970,311,delivered,2023-05-02
2971,293,open,2023-05-02
2972,638,open,2023-05-02
2973,81,delivered,2023-05-02
2974,883,delivered,2023-05-02
2975,816,paid,2023-05-02
2976,489,delivered,2023-05-02
2977,303,delivered,2023-05-02
2978,878,paid,2023-05-02
2979,419,delivered,2023-05-02
2980,144,open,2023-05-02
2981,766,paid,2023-05-02
2982,845,paid,2023-05-02
2983,934,open,2023-05-02
2984,305,open,2023-05-02
2985,699,paid,2023-05-02
2986,872,delivered,2023-05-02
2987,751,open,2023-05-02
2988,187,delivered,2023-05-02
2989,437,delivered,2023-05-02
2990,874,delivered,2023-05-02
2991,163,delivered,2023-05-02
2992,788,delivered,2023-05-02
2993,317,open,2023-05-02
2994,43,open,2023-05-02
2995,938,paid,2023-05-02
2996,635,paid,2023-05-02
2997,1000,delivered,2023-05-02
2998,926,open,2023-05-02
2999,412,delivered,2023-05-02
3000,425,open,2023-05-02
3001,450,paid,2023-05-02
3002,843,paid,2023-05-02
3003,960,paid,2023-05-02
3004,452,open,2023-05-02
3005,458,delivered,2023-05-02
3006,405,paid,2023-05-02
3007,841,delivered,2023-05-03
3008,816,paid,2023-05-03
3009,2,paid,2023-05-03
3010,190,paid,2023-05-03
3011,660,open,2023-05-03
3012,640,paid,2023-05-03
3013,765,paid,2023-05-03
3014,889,paid,2023-05-03
3015,191,open,2023-05-03
3016,767,delivered,2023-05-03
3017,207,delivered,2023-05-03
3018,499,paid,2023-05-03
3019,381,open,2023-05-04
3020,890,open,2023-05-04
3021,93,delivered,2023-05-04
3022,38,delivered,2023-05-04
3023,867,paid,2023-05-04
3024,583,paid,2023-05-04
3025,867,paid,2023-05-04
3026,856,paid,2023-05-04
3027,747,delivered,2023-05-04
3028,313,paid,2023-05-04
3029,476,paid,2023-05-04
3030,631,delivered,2023-05-04
3031,88,delivered,2023-05-04
3032,79,open,2023-05-04
3033,592,delivered,2023-05-04
3034,455,open,2023-05-04
3035,343,paid,2023-05-04
3036,559,paid,2023-05-04
3037,655,delivered,2023-05-04
3038,883,open,2023-05-04
3039,523,open,2023-05-04
3040,846,delivered,2023-05-04
3041,572,paid,2023-05-04
3042,35,open,2023-05-04
3043,221,paid,2023-05-04
3044,664,open,2023-05-05
3045,794,delivered,2023-05-05
3046,352,paid,2023-05-05
3047,965,paid,2023-05-05
3048,798,paid,2023-05-05
3049,839,paid,2023-05-05
3050,66,delivered,2023-05-05
3051,346,paid,2023-05-05
3052,906,delivered,2023-05-05
3053,319,delivered,2023-05-05
3054,882,open,2023-05-05
3055,615,delivered,2023-05-05
3056,5,delivered,2023-05-05
3057,117,delivered,2023-05-05
3058,326,open,2023-05-05
3059,38,open,2023-05-05
3060,202,open,2023-05-05
3061,321,delivered,2023-05-05
3062,273,open,2023-05-05
3063,537,paid,2023-05-05
3064,550,open,2023-05-05
3065,875,open,2023-05-05
3066,157,delivered,2023-05-05
3067,209,paid,2023-05-05
3068,914,delivered,2023-05-05
3069,931,paid,2023-05-06
3070,133,delivered,2023-05-06
3071,420,open,2023-05-06
3072,56,paid,2023-05-06
3073,956,paid,2023-05-06
3074,870,delivered,2023-05-06
3075,547,paid,2023-05-06
3076,877,open,2023-05-06
3077,461,open,2023-05-06
3078,771,paid,2023-05-06
3079,86,delivered,2023-05-06
3080,261,delivered,2023-05-06
3081,48,paid,2023-05-06
3082,574,paid,2023-05-06
3083,387,delivered,2023-05-07
3084,827,delivered,2023-05-07
3085,437,paid,2023-05-07
3086,754,open,2023-05-07
3087,247,open,2023-05-07
3088,245,open,2023-05-07
3089,797,open,2023-05-07
3090,478,delivered,2023-05-07
3091,288,open,2023-05-07
3092,400,paid,2023-05-07
3093,505,delivered,2023-05-07
3094,88,open,2023-05-07
3095,938,delivered,2023-05-07
3096,656,open,2023-05-07
3097,196,open,2023-05-07
3098,36,delivered,2023-05-07
3099,367,delivered,2023-05-07
3100,566,open,2023-05-07
3101,150,open,2023-05-07
3102,240,paid,2023-05-07
3103,476,open,2023-05-07
3104,541,paid,2023-05-07
3105,433,paid,2023-05-07
3106,398,paid,2023-05-07
3107,326,paid,2023-05-07
3108,373,open,2023-05-07
3109,675,paid,2023-05-07
3110,749,open,2023-05-07
3111,992,delivered,2023-05-07
3112,63,delivered,2023-05-07
3113,828,paid,2023-05-07
3114,367,open,2023-05-07
3115,520,open,2023-05-07
3116,739,open,2023-05-07
3117,83,paid,2023-05-08
3118,422,delivered,2023-05-08
3119,53,open,2023-05-08
3120,618,open,2023-05-08
3121,520,paid,2023-05-08
3122,857,paid,2023-05-08
3123,140,paid,2023-05-08
3124,429,delivered,2023-05-08
3125,86,delivered,2023-05-08
3126,596,open,2023-05-08
3127,50,delivered,2023-05-08
3128,938,open,2023-05-08
3129,840,open,2023-05-08
3130,604,open,2023-05-08
3131,269,paid,2023-05-08
3132,251,delivered,2023-05-08
3133,278,paid,2023-05-08
3134,559,open,2023-05-08
3135,658,delivered,2023-05-08
3136,128,delivered,2023-05-08
3137,893,open,2023-05-08
3138,454,open,2023-05-08
3139,878,open,2023-05-08
3140,37,delivered,2023-05-08
3141,192,paid,2023-05-08
3142,655,delivered,2023-05-08
3143,389,open,2023-05-08
3144,266,paid,2023-05-08
3145,633,paid,2023-05-08
3146,643,paid,2023-05-08
3147,309,delivered,2023-05-08
3148,324,open,2023-05-08
3149,839,open,2023-05-08
3150,968,delivered,2023-05-08
3151,821,delivered,2023-05-08
3152,180,open,2023-05-08
3153,633,open,2023-05-09
3154,819,open,2023-05-09
3155,626,paid,2023-05-09
3156,667,delivered,2023-05-09
3157,717,delivered,2023-05-09
3158,776,open,2023-05-09
3159,284,open,2023-05-09
3160,305,paid,2023-05-09
3161,650,open,2023-05-09
3162,60,paid,2023-05-09
3163,89,open,2023-05-09
3164,552,open,2023-05-09
3165,848,open,2023-05-09
3166,87,paid,2023-05-09
3167,416,paid,2023-05-09
3168,654,paid,2023-05-09
3169,750,delivered,2023-05-09
3170,794,delivered,2023-05-09
3171,627,paid,2023-05-09
3172,348,delivered,2023-05-09
3173,692,paid,2023-05-09
3174,185,open,2023-05-09
3175,138,delivered,2023-05-09
3176,488,open,2023-05-09
3177,353,open,2023-05-09
3178,130,paid,2023-05-09
3179,211,open,2023-05-09
3180,840,open,2023-05-09
3181,563,open,2023-05-09
3182,881,open,2023-05-09
3183,269,open,2023-05-09
3184,457,delivered,2023-05-09
3185,824,paid,2023-05-09
3186,468,open,2023-05-10
3187,501,open,2023-05-10
3188,434,paid,2023-05-10
3189,67,open,2023-05-10
3190,607,delivered,2023-05-10
3191,986,open,2023-05-10
3192,987,paid,2023-05-10
3193,390,open,2023-05-10
3194,892,paid,2023-05-10
3195,552,paid,2023-05-10
3196,792,delivered,2023-05-10
3197,911,paid,2023-05-10
3198,425,paid,2023-05-10
3199,933,open,2023-05-10
3200,964,paid,2023-05-10
3201,213,delivered,2023-05-10
3202,198,paid,2023-05-10
3203,597,paid,2023-05-10
3204,52,open,2023-05-10
3205,969,open,2023-05-10
3206,296,open,2023-05-10
3207,280,delivered,2023-05-10
3208,178,delivered,2023-05-10
3209,883,paid,2023-05-10
3210,459,open,2023-05-10
3211,723,delivered,2023-05-10
3212,806,open,2023-05-10
3213,910,delivered,2023-05-10
3214,243,delivered,2023-05-11
3215,953,paid,2023-05-11
3216,956,paid,2023-05-11
3217,216,paid,2023-05-11
3218,11,paid,2023-05-11
3219,770,paid,2023-05-11
3220,646,open,2023-05-11
3221,791,delivered,2023-05-11
3222,205,open,2023-05-11
3223,283,delivered,2023-05-11
3224,480,paid,2023-05-11
3225,832,delivered,2023-05-11
3226,511,open,2023-05-11
3227,706,delivered,2023-05-11
3228,582,delivered,2023-05-11
3229,645,delivered,2023-05-11
3230,232,paid,2023-05-11
3231,324,paid,2023-05-11
3232,191,delivered,2023-05-11
3233,200,delivered,2023-05-11
3234,467,open,2023-05-11
3235,883,paid,2023-05-11
3236,261,delivered,2023-05-11
3237,99,delivered,2023-05-11
3238,532,delivered,2023-05-11
3239,175,paid,2023-05-11
3240,212,open,2023-05-11
3241,704,delivered,2023-05-11
3242,777,open,2023-05-12
3243,589,paid,2023-05-12
3244,2,paid,2023-05-12
3245,696,delivered,2023-05-12
3246,615,delivered,2023-05-12
3247,452,delivered,2023-05-12
3248,913,open,2023-05-13
3249,411,delivered,2023-05-13
3250,872,paid,2023-05-13
3251,306,open,2023-05-13
3252,156,paid,2023-05-13
3253,425,open,2023-05-13
3254,158,open,2023-05-13
3255,614,open,2023-05-13
3256,625,delivered,2023-05-13
3257,999,delivered,2023-05-13
3258,881,paid,2023-05-13
3259,929,paid,2023-05-13
3260,504,delivered,2023-05-13
3261,737,open,2023-05-13
3262,59,delivered,2023-05-13
3263,833,paid,2023-05-14
3264,307,open,2023-05-14
3265,219,delivered,2023-05-14
3266,905,open,2023-05-14
3267,903,paid,2023-05-14
3268,932,delivered,2023-05-14
3269,255,open,2023-05-14
3270,928,delivered,2023-05-15
3271,465,paid,2023-05-15
3272,611,paid,2023-05-15
3273,620,paid,2023-05-15
3274,887,open,2023-05-15
3275,967,paid,2023-05-15
3276,250,paid,2023-05-15
3277,719,open,2023-05-15
3278,643,delivered,2023-05-15
3279,66,paid,2023-05-15
3280,571,delivered,2023-05-15
3281,841,open,2023-05-15
3282,495,paid,2023-05-15
3283,604,open,2023-05-15
3284,67,paid,2023-05-15
3285,336,delivered,2023-05-15
3286,992,delivered,2023-05-15
3287,124,open,2023-05-15
3288,313,open,2023-05-15
3289,103,paid,2023-05-15
3290,225,paid,2023-05-15
3291,225,open,2023-05-15
3292,604,open,2023-05-15
3293,567,open,2023-05-15
3294,386,open,2023-05-15
3295,455,open,2023-05-15
3296,421,paid,2023-05-15
3297,877,delivered,2023-05-15
3298,624,paid,2023-05-15
3299,484,open,2023-05-15
3300,212,open,2023-05-15
3301,712,delivered,2023-05-15
3302,221,open,2023-05-15
3303,932,delivered,2023-05-15
3304,53,paid,2023-05-15
3305,433,open,2023-05-15
3306,146,open,2023-05-15
3307,428,paid,2023-05-15
3308,740,paid,2023-05-15
3309,207,delivered,2023-05-15
3310,147,delivered,2023-05-15
3311,390,paid,2023-05-15
3312,403,delivered,2023-05-15
3313,440,paid,2023-05-15
3314,187,paid,2023-05-16
3315,723,delivered,2023-05-16
3316,52,delivered,2023-05-16
3317,740,delivered,2023-05-16
3318,860,paid,2023-05-16
3319,325,delivered,2023-05-16
3320,701,delivered,2023-05-16
3321,704,delivered,2023-05-16
3322,11,open,2023-05-16
3323,987,open,2023-05-16
3324,627,open,2023-05-16
3325,49,paid,2023-05-16
3326,264,open,2023-05-16
3327,654,delivered,2023-05-16
3328,688,open,2023-05-16
3329,966,delivered,2023-05-16
3330,419,delivered,2023-05-16
3331,248,open,2023-05-16
3332,557,open,2023-05-16
3333,750,paid,2023-05-16
3334,221,open,2023-05-16
3335,699,paid,2023-05-16
3336,536,paid,2023-05-16
3337,243,open,2023-05-16
3338,768,paid,2023-05-16
3339,690,delivered,2023-05-16
3340,534,paid,2023-05-16
3341,177,delivered,2023-05-16
3342,604,open,2023-05-16
3343,149,open,2023-05-16
3344,322,paid,2023-05-16
3345,511,paid,2023-05-16
3346,234,delivered,2023-05-16
3347,356,delivered,2023-05-16
3348,572,delivered,2023-05-16
3349,817,delivered,2023-05-16
3350,359,delivered,2023-05-16
3351,722,open,2023-05-17
3352,153,delivered,2023-05-17
3353,843,paid,2023-05-17
3354,241,paid,2023-05-17
3355,472,paid,2023-05-17
3356,434,open,2023-05-17
3357,305,paid,2023-05-17
3358,763,delivered,2023-05-17
3359,90,delivered,2023-05-17
3360,301,paid,2023-05-17
3361,458,delivered,2023-05-17
3362,120,delivered,2023-05-17
3363,242,open,2023-05-17
3364,847,delivered,2023-05-17
3365,89,paid,2023-05-17
3366,237,delivered,2023-05-17
3367,399,paid,2023-05-17
3368,914,paid,2023-05-17
3369,663,open,2023-05-17
3370,249,paid,2023-05-17
3371,706,paid,2023-05-18
3372,467,open,2023-05-18
3373,699,paid,2023-05-18
3374,947,paid,2023-05-18
3375,629,delivered,2023-05-18
3376,746,open,2023-05-18
3377,442,paid,2023-05-18
3378,671,paid,2023-05-18
3379,941,open,2023-05-18
3380,845,delivered,2023-05-18
3381,455,open,2023-05-18
3382,890,paid,2023-05-18
3383,39,delivered,2023-05-18
3384,667,delivered,2023-05-18
3385,637,delivered,2023-05-18
3386,565,paid,2023-05-18
3387,286,paid,2023-05-18
3388,461,open,2023-05-18
3389,299,delivered,2023-05-18
3390,191,paid,2023-05-18
3391,686,open,2023-05-18
3392,231,paid,2023-05-18
3393,939,open,2023-05-18
3394,455,delivered,2023-05-18
3395,933,paid,2023-05-18
3396,491,paid,2023-05-18
3397,556,open,2023-05-18
3398,865,delivered,2023-05-18
3399,270,paid,2023-05-18
3400,414,paid,2023-05-18
3401,63,open,2023-05-18
3402,315,delivered,2023-05-18
3403,342,delivered,2023-05-18
3404,168,delivered,2023-05-18
3405,818,delivered,2023-05-18
3406,585,open,2023-05-18
3407,957,paid,2023-05-18
3408,549,paid,2023-05-18
3409,470,paid,2023-05-18
3410,423,open,2023-05-18
3411,536,paid,2023-05-18
3412,950,open,2023-05-19
3413,685,paid,2023-05-19
3414,384,delivered,2023-05-19
3415,497,paid,2023-05-19
3416,18,paid,2023-05-19
3417,177,delivered,2023-05-19
3418,9,open,2023-05-19
3419,792,delivered,2023-05-19
3420,393,open,2023-05-20
3421,85,paid,2023-05-20
3422,866,open,2023-05-20
3423,913,delivered,2023-05-20
3424,89,delivered,2023-05-20
3425,127,open,2023-05-20
3426,836,open,2023-05-20
3427,930,open,2023-05-20
3428,169,open,2023-05-20
3429,406,delivered,2023-05-20
3430,459,open,2023-05-20
3431,183,paid,2023-05-20
3432,45,paid,2023-05-20
3433,200,open,2023-05-20
3434,711,delivered,2023-05-20
3435,124,open,2023-05-20
3436,246,open,2023-05-20
3437,990,delivered,2023-05-20
3438,931,delivered,2023-05-20
3439,23,delivered,2023-05-20
3440,146,paid,2023-05-20
3441,968,paid,2023-05-20
3442,811,open,2023-05-20
3443,464,open,2023-05-20
3444,750,open,2023-05-20
3445,467,open,2023-05-20
3446,143,paid,2023-05-20
3447,741,paid,2023-05-20
3448,946,open,2023-05-20
3449,428,paid,2023-05-21
3450,758,open,2023-05-21
3451,104,delivered,2023-05-21
3452,731,delivered,2023-05-21
3453,369,open,2023-05-22
3454,34,open,2023-05-22
3455,267,paid,2023-05-22
3456,558,delivered,2023-05-22
3457,784,open,2023-05-22
3458,404,paid,2023-05-22
3459,46,open,2023-05-22
3460,218,paid,2023-05-22
3461,105,open,2023-05-23
3462,404,delivered,2023-05-24
3463,154,open,2023-05-24
3464,35,delivered,2023-05-24
3465,625,open,2023-05-24
3466,434,paid,2023-05-24
3467,148,paid,2023-05-24
3468,260,delivered,2023-05-24
3469,752,paid,2023-05-24
3470,558,open,2023-05-24
3471,519,open,2023-05-24
3472,819,delivered,2023-05-24
3473,365,delivered,2023-05-24
3474,393,open,2023-05-24
3475,100,open,2023-05-24
3476,552,paid,2023-05-24
3477,452,open,2023-05-25
3478,19,open,2023-05-25
3479,48,paid,2023-05-25
3480,242,delivered,2023-05-25
3481,194,open,2023-05-25
3482,873,open,2023-05-25
3483,477,open,2023-05-25
3484,171,delivered,2023-05-25
3485,673,delivered,2023-05-25
3486,365,open,2023-05-25
3487,259,paid,2023-05-25
3488,12,open,2023-05-25
3489,498,delivered,2023-05-25
3490,606,delivered,2023-05-25
3491,345,paid,2023-05-25
3492,550,open,2023-05-25
3493,560,paid,2023-05-25
3494,512,open,2023-05-25
3495,703,open,2023-05-25
3496,88,paid,2023-05-25
3497,960,paid,2023-05-25
3498,678,open,2023-05-25
3499,556,open,2023-05-25
3500,461,paid,2023-05-25
3501,191,open,2023-05-25
3502,60,delivered,2023-05-25
3503,20,open,2023-05-25
3504,467,paid,2023-05-25
3505,927,paid,2023-05-25
3506,405,paid,2023-05-25
3507,990,delivered,2023-05-25
3508,918,open,2023-05-25
3509,590,open,2023-05-25
3510,663,paid,2023-05-25
3511,829,delivered,2023-05-25
3512,330,paid,2023-05-25
3513,800,delivered,2023-05-25
3514,975,delivered,2023-05-25
3515,91,open,2023-05-25
3516,636,delivered,2023-05-25
3517,423,open,2023-05-25
3518,403,delivered,2023-05-25
3519,39,delivered,2023-05-26
3520,963,open,2023-05-26
3521,537,delivered,2023-05-26
3522,689,paid,2023-05-26
3523,414,delivered,2023-05-26
3524,556,paid,2023-05-26
3525,895,open,2023-05-26
3526,755,open,2023-05-26
3527,480,open,2023-05-26
3528,766,delivered,2023-05-26
3529,785,open,2023-05-26
3530,336,open,2023-05-26
3531,101,paid,2023-05-26
3532,586,paid,2023-05-26
3533,64,delivered,2023-05-26
3534,69,open,2023-05-26
3535,335,delivered,2023-05-26
3536,116,paid,2023-05-26
3537,93,open,2023-05-26
3538,563,paid,2023-05-26
3539,80,open,2023-05-26
3540,580,open,2023-05-26
3541,675,paid,2023-05-26
3542,880,open,2023-05-26
3543,546,open,2023-05-26
3544,947,paid,2023-05-26
3545,749,delivered,2023-05-26
3546,344,paid,2023-05-26
3547,702,open,2023-05-26
3548,364,open,2023-05-26
3549,908,delivered,2023-05-26
3550,360,delivered,2023-05-26
3551,913,paid,2023-05-26
3552,985,delivered,2023-05-26
3553,794,open,2023-05-26
3554,679,open,2023-05-26
3555,962,paid,2023-05-26
3556,538,paid,2023-05-26
3557,697,delivered,2023-05-26
3558,304,open,2023-05-26
3559,473,open,2023-05-26
3560,597,delivered,2023-05-26
3561,847,open,2023-05-26
3562,157,open,2023-05-26
3563,914,paid,2023-05-26
3564,297,open,2023-05-26
3565,951,paid,2023-05-26
3566,82,open,2023-05-26
3567,806,delivered,2023-05-27
3568,181,paid,2023-05-27
3569,98,open,2023-05-28
3570,784,paid,2023-05-28
3571,495,open,2023-05-28
3572,387,paid,2023-05-28
3573,355,delivered,2023-05-28
3574,514,delivered,2023-05-28
3575,313,paid,2023-05-28
3576,36,paid,2023-05-28
3577,839,delivered,2023-05-28
3578,43,delivered,2023-05-28
3579,122,open,2023-05-28
3580,949,paid,2023-05-28
3581,107,open,2023-05-28
3582,17,delivered,2023-05-28
3583,415,open,2023-05-28
3584,77,open,2023-05-28
3585,963,delivered,2023-05-28
3586,458,delivered,2023-05-28
3587,722,paid,2023-05-28
3588,334,paid,2023-05-28
3589,722,delivered,2023-05-28
3590,25,delivered,2023-05-28
3591,830,open,2023-05-28
3592,998,paid,2023-05-28
3593,261,open,2023-05-28
3594,280,delivered,2023-05-28
3595,62,delivered,2023-05-28
3596,660,delivered,2023-05-28
3597,120,open,2023-05-28
3598,230,open,2023-05-28
3599,743,paid,2023-05-28
3600,530,delivered,2023-05-28
3601,707,paid,2023-05-28
3602,844,open,2023-05-28
3603,96,open,2023-05-28
3604,652,paid,2023-05-28
3605,960,open,2023-05-28
3606,974,paid,2023-05-28
3607,308,open,2023-05-28
3608,899,delivered,2023-05-28
3609,385,open,2023-05-28
3610,91,open,2023-05-28
3611,597,delivered,2023-05-29
3612,917,paid,2023-05-29
3613,449,paid,2023-05-29
3614,310,delivered,2023-05-29
3615,308,paid,2023-05-29
3616,665,paid,2023-05-29
3617,840,delivered,2023-05-29
3618,595,paid,2023-05-29
3619,416,paid,2023-05-29
3620,803,open,2023-05-29
3621,404,delivered,2023-05-29
3622,370,delivered,2023-05-29
3623,561,open,2023-05-29
3624,775,open,2023-05-29
3625,283,delivered,2023-05-29
3626,70,delivered,2023-05-29
3627,802,open,2023-05-29
3628,893,open,2023-05-29
3629,539,delivered,2023-05-29
3630,706,open,2023-05-30
3631,82,open,2023-05-30
3632,510,delivered,2023-05-30
3633,455,delivered,2023-05-30
3634,251,paid,2023-05-30
3635,493,delivered,2023-05-30
3636,661,open,2023-05-30
3637,756,open,2023-05-30
3638,798,paid,2023-05-30
3639,849,paid,2023-05-30
3640,227,open,2023-05-30
3641,629,paid,2023-05-30
3642,206,paid,2023-05-30
3643,234,open,2023-05-30
3644,566,delivered,2023-05-30
3645,181,delivered,2023-05-30
3646,735,open,2023-05-30
3647,488,delivered,2023-05-30
3648,406,delivered,2023-05-30
3649,26,delivered,2023-05-30
3650,815,delivered,2023-05-30
3651,306,open,2023-05-30
3652,900,paid,2023-05-30
3653,528,paid,2023-05-30
3654,664,paid,2023-05-30
3655,535,delivered,2023-05-30
3656,404,delivered,2023-05-30
3657,185,open,2023-05-30
3658,552,open,2023-05-30
3659,44,open,2023-05-30
3660,970,open,2023-05-30
3661,764,paid,2023-05-30
3662,55,paid,2023-05-30
3663,918,paid,2023-05-30
3664,307,open,2023-05-30
3665,731,open,2023-05-30
3666,911,open,2023-05-30
3667,5,paid,2023-05-30
3668,43,paid,2023-05-30
3669,143,open,2023-05-31
3670,615,paid,2023-05-31
3671,556,open,2023-05-31
3672,377,delivered,2023-05-31
3673,205,paid,2023-05-31
3674,734,delivered,2023-05-31
3675,520,open,2023-05-31
3676,563,delivered,2023-05-31
3677,847,delivered,2023-05-31
3678,806,paid,2023-05-31
3679,729,open,2023-05-31
3680,686,delivered,2023-05-31
3681,580,paid,2023-05-31
3682,578,paid,2023-05-31
3683,186,delivered,2023-05-31
3684,666,delivered,2023-05-31
3685,983,open,2023-05-31
3686,76,paid,2023-05-31
3687,428,paid,2023-05-31
3688,593,paid,2023-05-31
3689,737,paid,2023-05-31
3690,567,open,2023-05-31
3691,174,open,2023-05-31
3692,883,open,2023-05-31
3693,748,open,2023-05-31
3694,951,paid,2023-05-31
3695,577,paid,2023-05-31
3696,624,paid,2023-05-31
3697,129,delivered,2023-05-31
3698,585,open,2023-05-31
3699,1,delivered,2023-05-31
3700,708,delivered,2023-05-31
3701,91,delivered,2023-05-31
3702,904,open,2023-06-01
3703,109,open,2023-06-01
3704,622,paid,2023-06-01
3705,36,delivered,2023-06-01
3706,157,delivered,2023-06-01
3707,352,paid,2023-06-01
3708,429,delivered,2023-06-01
3709,366,delivered,2023-06-01
3710,707,delivered,2023-06-01
3711,771,delivered,2023-06-01
3712,423,delivered,2023-06-02
3713,462,paid,2023-06-02
3714,910,paid,2023-06-02
3715,236,delivered,2023-06-02
3716,172,paid,2023-06-02
3717,207,delivered,2023-06-02
3718,912,delivered,2023-06-02
3719,840,paid,2023-06-02
3720,32,delivered,2023-06-02
3721,740,delivered,2023-06-02
3722,832,paid,2023-06-02
3723,430,open,2023-06-02
3724,606,delivered,2023-06-02
3725,716,open,2023-06-02
3726,385,delivered,2023-06-02
3727,690,paid,2023-06-02
3728,788,delivered,2023-06-02
3729,908,delivered,2023-06-02
3730,114,delivered,2023-06-02
3731,723,paid,2023-06-02
3732,457,paid,2023-06-02
3733,470,open,2023-06-03
3734,305,delivered,2023-06-03
3735,206,delivered,2023-06-03
3736,354,delivered,2023-06-03
3737,316,delivered,2023-06-04
3738,599,delivered,2023-06-04
3739,982,delivered,2023-06-04
3740,251,open,2023-06-04
3741,260,paid,2023-06-04
3742,502,paid,2023-06-04
3743,630,open,2023-06-04
3744,948,open,2023-06-04
3745,826,delivered,2023-06-04
3746,627,open,2023-06-04
3747,29,paid,2023-06-04
3748,356,open,2023-06-04
3749,867,delivered,2023-06-04
3750,445,open,2023-06-04
3751,807,open,2023-06-04
3752,251,paid,2023-06-04
3753,639,paid,2023-06-04
3754,862,open,2023-06-04
3755,350,paid,2023-06-04
3756,518,open,2023-06-04
3757,321,delivered,2023-06-05
3758,950,delivered,2023-06-05
3759,705,paid,2023-06-05
3760,772,delivered,2023-06-05
3761,511,paid,2023-06-05
3762,619,open,2023-06-05
3763,15,paid,2023-06-05
3764,221,open,2023-06-05
3765,678,paid,2023-06-05
3766,737,delivered,2023-06-05
3767,651,paid,2023-06-05
3768,831,open,2023-06-05
3769,22,delivered,2023-06-05
3770,999,open,2023-06-05
3771,37,paid,2023-06-05
3772,282,delivered,2023-06-05
3773,999,delivered,2023-06-05
3774,175,paid,2023-06-05
3775,397,paid,2023-06-05
3776,358,delivered,2023-06-05
3777,405,delivered,2023-06-05
3778,705,open,2023-06-05
3779,86,delivered,2023-06-05
3780,935,delivered,2023-06-05
3781,977,delivered,2023-06-05
3782,216,open,2023-06-05
3783,449,paid,2023-06-05
3784,790,paid,2023-06-05
3785,729,delivered,2023-06-05
3786,272,open,2023-06-05
3787,64,paid,2023-06-05
3788,965,open,2023-06-05
3789,498,open,2023-06-05
3790,896,paid,2023-06-06
3791,856,open,2023-06-06
3792,542,open,2023-06-06
3793,567,paid,2023-06-06
